X,Y,FNO,F_NAME,HMIS_,PROV,DIST,DIVISION,LOCATION,SUB_LOCATI,LONG,LAT,SPATIAL_RE,F_TYPE,AGENCY,N14,N15
35.3684,0.628494,12,CHEPKANKA HEALTH CENTRE,,RIFT VALLEY,UASIN GISHU,MOIBEN,SERGOIT,KELJI,35.368400,0.628494,HD MAPS,3,MOH,,
,,,CHEPNGOROR DISP,,RIFT VALLEY,UASIN GISHU,AINABKOI,,,,,,4,MOH,,
34.8947,0.571652,13,CHEPSAITA DISP (PROPOSED),4875,RIFT VALLEY,UASIN GISHU,TURBO,NGENYILEL,CHEPSAITA,34.894700,0.571652,HD MAPS,4,MOH,,
35.2391,0.348074,14,CHEPYAKWAI DISP,2974,RIFT VALLEY,UASIN GISHU,KAPSARET,NGERIA,KAPLELACH(KAPSARET),35.239100,0.348074,HD MAPS,4,MISS,,
35.3014,0.64214,15,CHUIROT DISP,4404,RIFT VALLEY,UASIN GISHU,SOY,KIPLOMBE,KUINET,35.301400,0.642140,DISTRICT ESTIMATES,4,MOH,,
35.3392,0.255207,16,CHUIYAT DISP,,RIFT VALLEY,UASIN GISHU,KESSES,TULWET,TULWET(UG),35.339200,0.255207,HD MAPS,4,MOH,,
35.1553,0.856108,17,CHUKURA DISP,4863,RIFT VALLEY,UASIN GISHU,SOY,MOI'S BRIDGE,MATUNDA(UGISHU),35.155300,0.856108,HD MAPS,4,MOH,,
,,,DELIVERANCE CHURCH DISP,,RIFT VALLEY,UASIN GISHU,,,,,,,4,MISS,,
,,18,DOICESE OF ELDORET CPK,2993,RIFT VALLEY,UASIN GISHU,,,,,,,4,MISS,,
35.2886,0.538332,19,ELDORET DISTRICT HOSPITAL (MOI R,1923,RIFT VALLEY,UASIN GISHU,SOY,KIBULGENY,KAMUKUNJI(UGISHU),35.288600,0.538332,HD MAPS,2,MOH,,
,,,ELDORET MUNICIPALITY,,RIFT VALLEY,UASIN GISHU,,,,,,,4,LA,,
35.4175,0.548374,20,ELGEYO BORDER DISP,1878,RIFT VALLEY,UASIN GISHU,MOIBEN,TEMBELIO,TUIYO LUK,35.417500,0.548374,HD MAPS,4,MOH,,
35.4421,0.54321,21,ELGEYO DISP,3097,RIFT VALLEY,UASIN GISHU,MOIBEN,TEMBELIO,ELEGEYO BORDER,35.442100,0.543210,DISTRICT ESTIMATES,4,MOH,,
,,,HURUMA H C,,RIFT VALLEY,UASIN GISHU,MUNICIPALITY,,,,,,3,MOH,,
,,,IMMACULATE SISTERS DISP,,RIFT VALLEY,UASIN GISHU,AINABKOI,,,,,,4,MISS,,
35.2638,0.738398,22,KABOBO HEALTH CENTRE,2347,RIFT VALLEY,UASIN GISHU,SOY,SOY,KONGASIS(SOY),35.263800,0.738398,HD MAPS,3,MOH,,
,,,KAPLELACH RIRONI DISP,,RIFT VALLEY,UASIN GISHU,KAPSERET,,,,,,4,MOH,,
35.5705,0.136848,24,KAPNGETUNY DISP,1881,RIFT VALLEY,UASIN GISHU,AINABKOI,KAPNGE'TUNY,SILIBOI,35.570500,0.136848,HD MAPS,4,MOH,,
35.2441,0.58341,25,KAPSAOS DISP,3982,RIFT VALLEY,UASIN GISHU,TURBO,KAPYEMIT,KAPSAOS(UGISHU),35.244100,0.583410,DISTRICT ESTIMATES,4,MOH,,
35.1742,0.49231,26,KAPSARET DISP,1883,RIFT VALLEY,UASIN GISHU,KAPSARET,KAPSARET,LEMOK,35.174200,0.492310,DISTRICT ESTIMATES,4,MOH,,
,,,KAPSOYA H C,,RIFT VALLEY,UASIN GISHU,MUNICIPALITY,,,,,,3,MOH,,
35.4441,0.46241,27,KAPTAT DISP,1886,RIFT VALLEY,UASIN GISHU,AINABKOI,KAPTAGAT,TENDWO,35.444100,0.462410,DISTRICT ESTIMATES,4,MOH,,
35.2004,0.477149,28,KAPTELDON DISP,2966,RIFT VALLEY,UASIN GISHU,KAPSARET,KAPSARET,LEMOK,35.200400,0.477149,HD MAPS,4,MOH,,
,,,KAPYEMIT DISP,,RIFT VALLEY,UASIN GISHU,MUNICIPALITY,,,,,,4,LA,,
35.4813,0.746853,29,KARUNA DISP,,RIFT VALLEY,UASIN GISHU,MOIBEN,KARUNA,SOSIO,35.481300,0.746853,HD MAPS,4,MOH,,
35.4193,0.329864,30,KATUIYO DISP,2967,RIFT VALLEY,UASIN GISHU,AINABKOI,KIPKUBUS,SONGICH,35.419300,0.329864,HD MAPS,4,MOH,,
35.2828,0.271595,31,KESSES DISP,2968,RIFT VALLEY,UASIN GISHU,KESSES,KESSES,KESSES,35.282800,0.271595,HD MAPS,4,MOH,,
35.4594,0.590255,32,KIMONING DISP,4874,RIFT VALLEY,UASIN GISHU,MOIBEN,KIMONING,KAMAUA,35.459400,0.590255,HD MAPS,4,MOH,,
35.236661,0.78463,33,KIMOTHON FOREST DISP,1887,RIFT VALLEY,UASIN GISHU,SOY,KIPSOMBA,KAPSANG,35.236661,0.784630,ILRI VILLAGES,4,MOH,,
35.4794,0.266133,34,KIPKABUS DISP,1889,RIFT VALLEY,UASIN GISHU,AINABKOI,CHEPNG'OROR,KOILUGET,35.479400,0.266133,HD MAPS,4,MOH,,
35.43,0.08,35,KIPKURERE DISP,1890,RIFT VALLEY,UASIN GISHU,KESSES,TIMBOROA,MATHARU,35.430000,0.080000,ILRI VILLAGES,4,MOH,,
35.2189,0.629888,36,KIPLOMBE DISP,1891,RIFT VALLEY,UASIN GISHU,SOY,KIPLOMBE,KIPLOMBE(UGISHU),35.218900,0.629888,HD MAPS,4,MISS,,
35.223923,0.626596,37,KIPLOMBE DISP,3823,RIFT VALLEY,UASIN GISHU,SOY,KIPLOMBE,KIPLOMBE(UGISHU),35.223923,0.626596,SUBLOC CENTROID,4,MOH,,
,,,KIPSIGAK H C,,RIFT VALLEY,UASIN GISHU,KOISAKAT,KOISAKAT,,,,,3,MOH,,
35.408313,0.76079,38,KIPTOGOT FOREST DISP (UASIN GISH,1892,RIFT VALLEY,UASIN GISHU,MOIBEN,KARUNA,KAPSUBERE,35.408313,0.760790,ILRI VILLAGES,4,MOH,,
,,39,KOITOROR RCEA DISP,,RIFT VALLEY,UASIN GISHU,,,,,,,4,MISS,,
,,,KUINET DISP,,RIFT VALLEY,UASIN GISHU,,,,,,,4,MOH,,
35.245448,0.497384,40,LANGAS BAPTIST DISP,4868,RIFT VALLEY,UASIN GISHU,KAPSARET,SIMAT,SIMAT(UG),35.245448,0.497384,SUBLOC CENTROID,4,MISS,,
,,41,LANGAS DISP,,RIFT VALLEY,UASIN GISHU,,,,,,,4,MISS,,
35.254477,0.497384,42,LANGAS RACECOURSE COMMUNITY DISP,,RIFT VALLEY,UASIN GISHU,KAPSARET,PIONEER,LANGAS,35.254477,0.497384,SUBLOC CENTROID,4,MISS,,
,,43,LORENGE DIPENSARY,1894,RIFT VALLEY,UASIN GISHU,,,,,,,4,MOH,,
,,44,MARY IMMACULATE DISP,2052,RIFT VALLEY,UASIN GISHU,,,,,,,4,MISS,,
35.154164,0.845478,45,MATUNDA DISP,1895,RIFT VALLEY,UASIN GISHU,SOY,MOI'S BRIDGE,MATUNDA(UGISHU),35.154164,0.845478,SUBLOC CENTROID,4,MISS,,
35.3829,0.888884,46,MEIBEKI DISP,4867,RIFT VALLEY,UASIN GISHU,MOIBEN,MEIBEKI,MEIBEKI,35.382900,0.888884,HD MAPS,4,MOH,,
,,,MOGOON DISP,,RIFT VALLEY,UASIN GISHU,SOY,,,,,,4,MOH,,
35.369,0.814705,47,MOIBEN HEALTH CENTRE,1919,RIFT VALLEY,UASIN GISHU,MOIBEN,MOIBEN,MOIBEN,35.369000,0.814705,HD MAPS,3,MOH,,
35.136531,0.913369,48,MOI'S BRIDGE CATHOLIC DISP,1897,RIFT VALLEY,UASIN GISHU,SOY,MOI'S BRIDGE,MOI'S BRIDGE(UGISHU),35.136531,0.913369,1:50000 MAPS,4,MISS,,
35.1262,0.910735,49,MOI'S BRIDGE DISP,3617,RIFT VALLEY,UASIN GISHU,SOY,MOI'S BRIDGE,MOI'S BRIDGE(UGISHU),35.126200,0.910735,HD MAPS,4,MOH,,
35.4521,0.094967,50,NABKOI DISP,1898,RIFT VALLEY,UASIN GISHU,KESSES,OL'LEINGUSE,LEINGUSE,35.452100,0.094967,HD MAPS,4,MOH,,
,,51,NDULAT DISP,1899,RIFT VALLEY,UASIN GISHU,,,,,,,4,MISS,,
34.9748,0.564368,52,NGENYILEL DISP,4866,RIFT VALLEY,UASIN GISHU,TURBO,NGENYILEL,OSORONGAI,34.974800,0.564368,HD MAPS,4,MOH,,
35.3247,0.384492,53,NGERIA DISP,,RIFT VALLEY,UASIN GISHU,KESSES,MEGUN,SONGOLIET(UG),35.324700,0.384492,HD MAPS,4,MOH,,
,,,OGATTA DISP,,RIFT VALLEY,UASIN GISHU,,,,,,,4,MOH,,
,,54,OUR LADY OF LORDS DISP,3618,RIFT VALLEY,UASIN GISHU,,,,,,,4,MISS,,
35.4251,0.404511,55,P.C.E.A PLATEAU HOSPITAL,1926,RIFT VALLEY,UASIN GISHU,AINABKOI,CHEPKERO,KILEGES,35.425100,0.404511,HD MAPS,1,MISS,,
,,56,PENON DISP,1901,RIFT VALLEY,UASIN GISHU,,,,,,,4,MOH,,
,,,PIONEER DISP,,RIFT VALLEY,UASIN GISHU,MUNICIPALITY,,,,,,3,LA,,
,,57,RURIGI DISP,1905,RIFT VALLEY,UASIN GISHU,,,,,,,4,MISS,,
35.5641,0.17231,58,SABOR DISP (UASIN GISHU),1906,RIFT VALLEY,UASIN GISHU,AINABKOI,KAPNGE'TUNY,KAPNG'ETUNY,35.564100,0.172310,DISTRICT ESTIMATES,4,MOH,,
35.1469,0.635844,59,SAMBUT DISP,,RIFT VALLEY,UASIN GISHU,TURBO,KAMAGUT,LESERU,35.146900,0.635844,HD MAPS,4,MOH,,
35.2573,0.930765,60,SEGERO S.D.A DISP,1907,RIFT VALLEY,UASIN GISHU,SOY,SEGERO,SEGERO,35.257300,0.930765,HD MAPS,4,MISS,,
35.3941,0.28124,61,SENGALO DISP,3981,RIFT VALLEY,UASIN GISHU,KESSES,TARAKWA,TARAKWA(UG),35.394100,0.281240,DISTRICT ESTIMATES,4,MOH,,
35.3521,0.69421,62,SERGOIT DISP,1908,RIFT VALLEY,UASIN GISHU,MOIBEN,SERGOIT,SERGOIT(UG),35.352100,0.694210,DISTRICT ESTIMATES,4,MOH,,
35.403018,0.69729,63,SERGOIT DISP,1910,RIFT VALLEY,UASIN GISHU,MOIBEN,SERGOIT,SERGOIT(UG),35.403018,0.697290,1:50000 MAPS,4,MISS,,
35.2834,0.86214,64,SIRIKWA DISP,3048,RIFT VALLEY,UASIN GISHU,SOY,SIRIKWA,SIRIKWA(UG),35.283400,0.862140,DISTRICT ESTIMATES,4,MOH,,
35.1351,0.580757,65,SOSIAN HEALTH CENTRE,1921,RIFT VALLEY,UASIN GISHU,TURBO,SUGOI,SOSIANI,35.135100,0.580757,HD MAPS,3,MOH,,
35.157856,0.566903,66,SOSIANI DISP,,RIFT VALLEY,UASIN GISHU,TURBO,SUGOI,SOSIANI,35.157856,0.566903,ILRI MKT CENTRES,4,MISS,,
35.1742,0.690475,67,SOY HEALTH CENTRE,1922,RIFT VALLEY,UASIN GISHU,SOY,SOY,SOY(UG),35.174200,0.690475,HD MAPS,3,MOH,,
,,,ST BRIGITTAS H C,,RIFT VALLEY,UASIN GISHU,KAPSERET,,,,,,3,MISS,,
,,,ST KEVINA DISP,,RIFT VALLEY,UASIN GISHU,MUNICIPALITY,,,,,,4,MISS,,
,,,ST MARY'S KAPSOYA DISP,,RIFT VALLEY,UASIN GISHU,MUNICIPALITY,,,,,,4,MISS,,
35.3919,0.923884,68,TANGASIR DISP,2965,RIFT VALLEY,UASIN GISHU,MOIBEN,MEIBEKI,MEIBEKI,35.391900,0.923884,HD MAPS,4,MOH,,
35.1929,0.75862,69,TARAKWA DISP,2963,RIFT VALLEY,UASIN GISHU,SOY,KIPSOMBA,KIPSOMBA,35.192900,0.758620,HD MAPS,4,MOH,,
,,,TEGEGO DISP,,RIFT VALLEY,UASIN GISHU,SOY,,,,,,4,MISS,,
,,70,TEMAC DISP,,RIFT VALLEY,UASIN GISHU,,,,,,,4,MISS,,
,,71,TILIL DISP,,RIFT VALLEY,UASIN GISHU,,,,,,,4,MISS,,
35.3241,0.27412,72,TULWET DISP,1862,RIFT VALLEY,UASIN GISHU,KESSES,TULWET,TULWET(UG),35.324100,0.274120,DISTRICT ESTIMATES,4,MOH,,
35.0498,0.635623,73,TURBO MISSION DISP,1913,RIFT VALLEY,UASIN GISHU,TURBO,TAPSAGOI,TURBO,35.049800,0.635623,ILRI MKT CENTRES,4,MISS,,
35.0413,0.622182,74,TURBO RURAL HEALTH DEMONSTRATION,1928,RIFT VALLEY,UASIN GISHU,TURBO,TAPSAGOI,TURBO,35.041300,0.622182,HD MAPS,3,MOH,,
35.4284,0.495567,75,UHURU DISP,3321,RIFT VALLEY,UASIN GISHU,AINABKOI,KAPTAGAT,TENDWO,35.428400,0.495567,HD MAPS,4,MOH,,
35.2372,0.865212,76,ZIWA DISP,2964,RIFT VALLEY,UASIN GISHU,SOY,ZIWA,KEROTET,35.237200,0.865212,HD MAPS,4,MOH,,
35.101471,1.22044,2,AIC MAKUTANO DISP,,RIFT VALLEY,WEST POKOT,KAPENGURIA,MNANGEI,PSIGIRIO,35.101471,1.220440,DHMT,4,MISS,,
35.008339,2.247847,3,ALALE AIC DISP,2174,RIFT VALLEY,WEST POKOT,ALALE,ALALE,ALALE,35.008339,2.247847,SUBLOC CENTROID,4,MISS,,
35.0309,2.32355,4,AMAKURIAT DISP,2176,RIFT VALLEY,WEST POKOT,ALALE,KALAPATA,KALAPATA(WPOKOT),35.030900,2.323550,DDP,4,MISS,,
35.6136,1.37708,7,ARPOLO DISP,2177,RIFT VALLEY,WEST POKOT,CHESEGON,LOMUT,PTIASIS,35.613600,1.377080,DDP,4,MOH,,
35.201558,1.32957,9,CHEPARERIA HEALTH CENTRE,,RIFT VALLEY,WEST POKOT,CHEPARERIA,KIPKOMO,CHEPARERIA,35.201558,1.329570,DHMT,3,MOH,,
35.207062,1.320373,10,CHEPARERIA S.D.A HEALTH CENTRE,2495,RIFT VALLEY,WEST POKOT,CHEPARERIA,KIPKOMO,CHEPARERIA,35.207062,1.320373,SUBLOC CENTROID,3,MISS,,
35.2211,1.44881,12,CHEPKOPEGH DISP,4310,RIFT VALLEY,WEST POKOT,CHEPARERIA,CHEPKOPEGH,CHEPKOPEGH,35.221100,1.448810,DDP,4,MOH,,
35.2826,1.63047,14,CHEPNYAL DISP,2496,RIFT VALLEY,WEST POKOT,CHEPARERIA,PTOYO,KETYAM,35.282600,1.630470,DDP,4,MISS,,
35.5157,1.44508,15,CHESTA DISP,2180,RIFT VALLEY,WEST POKOT,SIGOR,WEI WEI,TAKAR,35.515700,1.445080,DDP,4,MISS,,
35.09,1.25,16,FAITH HOMES DISP,3989,RIFT VALLEY,WEST POKOT,KAPENGURIA,MNANGEI,PSIGIRIO,35.090000,1.250000,SUBLOC CENTROID,4,MISS,,
35.2738,1.23466,17,KABICH BICH CATH DISP,2206,RIFT VALLEY,WEST POKOT,LELAN,KAPYOGEN,SIMOTWO,35.273800,1.234660,DDP,4,MISS,,
35.2845,1.23175,18,KABICHBICH HEALTH CENTRE,2492,RIFT VALLEY,WEST POKOT,LELAN,LELAN,MBAYAI,35.284500,1.231750,DDP,3,MOH,,
35.0104,1.53079,19,KACHELIBA DISP,2183,RIFT VALLEY,WEST POKOT,KACHELIBA,SUAM,NGENGECHWO,35.010400,1.530790,DDP,4,MISS,,
34.9918,1.54569,20,KACHELIBA HEALTH CENTRE,2207,RIFT VALLEY,WEST POKOT,KACHELIBA,SUAM,NGENGECHWO,34.991800,1.545690,DDP,3,MOH,,
34.9172,1.31746,22,KANYARKWAT DISP,2184,RIFT VALLEY,WEST POKOT,KONGELAI,KANYARKWAT,ADURKOIT,34.917200,1.317460,DDP,4,MOH,,
35.1162,1.2335,24,KAPENGURIA DISTRICT HOSPITAL,2209,RIFT VALLEY,WEST POKOT,KAPENGURIA,KAPENGURIA,CHEWOYET,35.116200,1.233500,HD MAPS,1,MOH,,
35.3917,1.2271,26,KAPSANGAR DISP,4402,RIFT VALLEY,WEST POKOT,LELAN,KAPTABUK,KAPSANGAR,35.391700,1.227100,DDP,4,MISS,,
35.3656,1.25318,28,KAPTABUK DISP (WEST POKOT),288,RIFT VALLEY,WEST POKOT,LELAN,CHEBON,CHEBON,35.365600,1.253180,DDP,4,MOH,,
35.1959,2.03849,32,KASEI DISP,3042,RIFT VALLEY,WEST POKOT,KASEI,KASEI,KASEI,35.195900,2.038490,DDP,4,MOH,,
35.0925,2.2014,34,KAURIONG DISP,366,RIFT VALLEY,WEST POKOT,ALALE,KASES,KAMUNAI,35.092500,2.201400,DISTRICT ESTIMATES,4,MOH,,
35.0141,1.26321,35,KERINGETI DISP,2361,RIFT VALLEY,WEST POKOT,KAPENGURIA,KERINGET,CHEPTUYA,35.014100,1.263210,DISTRICT ESTIMATES,4,MOH,,
35.0887,2.01986,37,KIWAWA DISP,2189,RIFT VALLEY,WEST POKOT,ALALE,KIWAWA,CHELOPOI,35.088700,2.019860,DDP,4,MISS,,
35.0561,1.69102,38,KODICH DISP,2190,RIFT VALLEY,WEST POKOT,KACHELIBA,KODICH,KARAMERI,35.056100,1.691020,DDP,4,MOH,,
35.0486,1.80374,40,KONYAO DISP,2191,RIFT VALLEY,WEST POKOT,KACHELIBA,KAPCHOK,KONYAO,35.048600,1.803740,DDP,4,MOH,,
35.561,1.408,42,LOMUT DISP,2193,RIFT VALLEY,WEST POKOT,CHESEGON,LOMUT,TOGHOMO,35.561000,1.408000,ILRI MKT CENTRES,4,MOH,,
35.75,1.66,44,LOYAPAT DISP,2192,RIFT VALLEY,WEST POKOT,CHESEGON,SEKEROT,AMALER,35.750000,1.660000,SUBLOC CENTROID,4,MISS,,
35.4738,1.55687,47,MARICH DISP,3490,RIFT VALLEY,WEST POKOT,SIGOR,SEKERR,ORWA,35.473800,1.556870,DDP,4,MISS,,
35.08,1.2,48,MURKWIJIT PEFA DISP,2195,RIFT VALLEY,WEST POKOT,KAPENGURIA,MNANGEI,PSIGIRIO,35.080000,1.200000,ILRI VILLAGES,4,MISS,,
35.3983,1.88944,52,NASOLOT DISP,,RIFT VALLEY,WEST POKOT,SIGOR,PORKOYU,NASOLOT,35.398300,1.889440,DDP,4,MISS,,
34.9433,2.44558,50,NAUYAPONG DISP,2197,RIFT VALLEY,WEST POKOT,ALALE,LOKITANYALA,LOKITANYALA,34.943300,2.445580,DISTRICT ESTIMATES,4,MOH,,
35.432623,1.323668,51,NYARKULIAN DISP,2489,RIFT VALLEY,WEST POKOT,SIGOR,SONDANY,NYARKULIAN,35.432623,1.323668,SUBLOC CENTROID,4,MISS,,
35.3482,1.45572,55,ORTUM CATHOLIC MISSION HOSP.,2210,RIFT VALLEY,WEST POKOT,CHEPARERIA,BATEI,SOBUKWO,35.348200,1.455720,HD MAPS,1,MISS,,
35.2314,1.70778,57,PTOYO DISP,2198,RIFT VALLEY,WEST POKOT,CHEPARERIA,PTOYO,PTOYO,35.231400,1.707780,DDP,4,MOH,,
,,59,SEKERR DISP,2199,RIFT VALLEY,WEST POKOT,,,,,,,4,MISS,,
35.0253,1.37801,61,SEREWO DISP,2200,RIFT VALLEY,WEST POKOT,KONGELAI,SEREWO,MTEMBUR,35.025300,1.378010,DDP,4,MOH,,
35.4719,1.50377,62,SIGOR HEALTH CENTRE (WEST POKOT),2208,RIFT VALLEY,WEST POKOT,SIGOR,WEI WEI,KORELLACH,35.471900,1.503770,DDP,3,MOH,,
35.3572,1.31932,63,SINA DISP,2202,RIFT VALLEY,WEST POKOT,CHEPARERIA,PARUA,CHEPKORIONG,35.357200,1.319320,DDP,4,MOH,,
35.4812,1.4013,67,TAMKAL DISP,2203,RIFT VALLEY,WEST POKOT,SIGOR,MWINO,KITOYO,35.481200,1.401300,DDP,4,MOH,,
35.2659,1.58202,68,TAMUOGH DISP,2204,RIFT VALLEY,WEST POKOT,CHEPARERIA,TAMUGH,TAMUGH,35.265900,1.582020,DDP,4,MOH,,
35.3321,1.93602,69,TURKWEL GORGE DISP,2205,RIFT VALLEY,WEST POKOT,KASEI,KORPU,SIRWACH,35.332100,1.936020,DDP,4,MOH,,
34.754303,0.595069,1,ACTION AID CLINIC (WEBUYE),3165,WESTERN,BUNGOMA,WEBUYE,WEBUYE,MARAKA,34.754303,0.595069,ILRI MKT CENTRES,4,NGO,,
34.663,0.721372,2,BOKOLI HEALTH CENTRE,2222,WESTERN,BUNGOMA,WEBUYE,BOKOLI,BOKOLI,34.663000,0.721372,DDP,3,MOH,,
34.4841,0.497461,3,BULONDO DISP,2211,WESTERN,BUNGOMA,BUMULA,S.BUKUSU,LUMBOKA,34.484100,0.497461,DDP,4,MOH,,
34.4379,0.572483,4,BUMULA HEALTH CENTRE,2476,WESTERN,BUNGOMA,BUMULA,BUMULA,LUNAO,34.437900,0.572483,DDP,3,MOH,,
34.557,0.572,5,BUNGOMA DISTRICT HOSPITAL,2237,WESTERN,BUNGOMA,KANDUYI,TOWNSHIP,TOWNSHIP(KANDUYI),34.557000,0.572000,HD MAPS,1,MOH,,
34.5626,0.560941,6,BUNGOMA GK PRISON DISP,4237,WESTERN,BUNGOMA,KANDUYI,TOWNSHIP,KHALABA(BUNGOMA),34.562600,0.560941,DDP,4,MOH,,
34.4991,0.70983,7,CHEBUKUTUMI DISP,,WESTERN,BUNGOMA,SIRISIA,SIRISIA,S.KULISIRU,34.499100,0.709830,DDP,4,MOH,,
34.5,0.5,8,CHESAMISI MISS DISP,2213,WESTERN,BUNGOMA,BUMULA,S.BUKUSU,LUMBOKA,34.500000,0.500000,ILRI VILLAGES,4,MISS,,
34.509009,0.774054,9,CHESIKAKI (FRIENDS) DISP,3190,WESTERN,BUNGOMA,SIRISIA,SIRISIA,N. KULISIRU,34.509009,0.774054,1:50000 MAPS,4,MISS,,
34.614998,0.638781,10,CHWELE DISP,3120,WESTERN,BUNGOMA,CENTRAL,SIRARE,W.NALONDO,34.614998,0.638781,ILRI MKT CENTRES,4,MISS,,
34.57788,0.734351,11,CHWELE HEALTH CENTRE,2225,WESTERN,BUNGOMA,CHWELE,CHWELE,CHWELE,34.577880,0.734351,AMKENI,3,MOH,,
34.560124,0.646573,12,KABUCHAI HEALTH CENTRE,2226,WESTERN,BUNGOMA,CENTRAL,KABUCHAI,KISIWA,34.560124,0.646573,AMKENI,3,MOH,,
34.5257,0.474377,13,KABULA DISP,,WESTERN,BUNGOMA,BUMULA,KABULA,EAST MATEKA,34.525700,0.474377,DDP,4,MOH,,
34.797297,0.808559,14,KAMUKUYWA DISP,4670,WESTERN,BUNGOMA,KIMILILI,KAMUKUYWA,MAKHONGE,34.797297,0.808559,1:50000 MAPS,4,MISS,,
34.7,0.8,15,KAMUSINGA DISP,2214,WESTERN,BUNGOMA,KIMILILI,KIBINGEI,CHEBUKWABI,34.700000,0.800000,ILRI VILLAGES,4,MISS,,
34.5378,0.789189,16,KAPTANAI DISP,4239,WESTERN,BUNGOMA,SIRISIA,NAMWELA,MENU,34.537800,0.789189,1:50000 MAPS,4,MISS,,
34.8396,0.736377,17,KARIMA DISP,2216,WESTERN,BUNGOMA,TONGAREN,MBAKALO,MBAKALO,34.839600,0.736377,DDP,4,MOH,,
34.5576,0.643617,18,KAVUJAI DISP,,WESTERN,BUNGOMA,CENTRAL,KABUCHAI,KISIWA,34.557600,0.643617,1:50000 MAPS,4,MOH,,
34.402313,0.484107,19,KHASOKO MISSION HEALTH CENTRE,2228,WESTERN,BUNGOMA,BUMULA,KHASOKO,KHASOKO,34.402313,0.484107,AMKENI,3,MISS,,
34.5253,0.618794,20,KIBABII SUB HEALTH CENTRE,3315,WESTERN,BUNGOMA,KANDUYI,KIBABII,TUUTI,34.525300,0.618794,1:50000 MAPS,3,MISS,,
34.4069,0.603723,21,KIMAETI DISP,3118,WESTERN,BUNGOMA,BUMULA,KIMAETI,MYANGA/SYOMBE,34.406900,0.603723,1:50000 MAPS,4,MOH,,
34.5788,0.771002,22,KIMALEWA HEALTH CENTRE,2229,WESTERN,BUNGOMA,CHWELE,MUKUYUNI,MUKUYUNI(BUNGOMA),34.578800,0.771002,DDP,3,MOH,,
34.712779,0.788988,23,KIMILILI SUB-DISTRICT HOSPITAL,2230,WESTERN,BUNGOMA,KIMILILI,KIMILILI,TOWNSHIP(KIMILILI),34.712779,0.788988,AMKENI,1,MOH,,
34.9689,0.785,24,KIMININI DISP(TABANI),3191,WESTERN,BUNGOMA,TONGAREN,TONGAREN,TONGAREN,34.968900,0.785000,DDP,4,MISS,,
34.68,0.79,25,KIMOBO (FRIENDS) DISP,3192,WESTERN,BUNGOMA,KIMILILI,KIBINGEI,CHEBUKWABI,34.680000,0.790000,ILRI VILLAGES,4,MISS,,
34.631622,0.540464,26,KIPSIROK DISP,,WESTERN,BUNGOMA,KANDUYI,E.BUKUSU,E. SANGALO,34.631622,0.540464,ILRI MKT CENTRES,4,MISS,,
34.4127,0.713754,27,KOLANYA HEALTH CENTRE,,WESTERN,BUNGOMA,MALAKISI,MALAKISI,TAMULEGA,34.412700,0.713754,1:50000 MAPS,3,MISS,,
34.6896,0.557478,28,KONGOLI DISP,,WESTERN,BUNGOMA,WEBUYE,SITIKHO,KHALUMULI,34.689600,0.557478,DDP,4,MOH,,
34.4391,0.744456,29,KOROSIANDET DISP,3121,WESTERN,BUNGOMA,MALAKISI,NAMUBILA,MACHAKHA,34.439100,0.744456,DDP,4,MOH,,
34.752781,0.661309,30,LUGULU MISSION HOSPITAL,2238,WESTERN,BUNGOMA,WEBUYE,MISIKHU,KITUNI,34.752781,0.661309,AMKENI,1,MISS,,
34.9239,0.799857,31,LUKHUNA DISP,3194,WESTERN,BUNGOMA,TONGAREN,KIMININI,KIMININI(BUNGOMA),34.923900,0.799857,DDP,4,MISS,,
34.8223,0.655584,32,LUKUSI DISP,,WESTERN,BUNGOMA,NDIVISI,LUKUSI,MISIMO,34.822300,0.655584,DDP,4,MOH,,
34.459568,0.551732,33,MACHWELE DISP,3116,WESTERN,BUNGOMA,BUMULA,BUMULA,NORTH MYANGA,34.459568,0.551732,ILRI MKT CENTRES,4,MISS,,
34.7865,0.832174,34,MAKHONGE DISP,3557,WESTERN,BUNGOMA,KIMILILI,KAMUKUYWA,MAKHONGE,34.786500,0.832174,DDP,4,MOH,,
,,,MAKUTANO DISP,,WESTERN,BUNGOMA,TONGAREN,,,,,,4,MOH,,
34.420863,0.682338,35,MALAKISI HEALTH CENTRE,2231,WESTERN,BUNGOMA,MALAKISI,MALAKISI,MWALIE,34.420863,0.682338,AMKENI,3,MOH,,
34.8223,0.69598,36,MALOMONY DISP,,WESTERN,BUNGOMA,NDIVISI,LUKUSI,LUTACHO,34.822300,0.695980,DDP,4,MOH,,
34.42,0.8,37,MAYEKWE (FRIENDS) DISP,3193,WESTERN,BUNGOMA,MALAKISI,LWANDANYI,MAYEKWE,34.420000,0.800000,ILRI VILLAGES,4,MISS,,
34.6584,0.502077,38,MECHIMERU HC,2232,WESTERN,BUNGOMA,KANDUYI,E.BUKUSU,E. SANGALO,34.658400,0.502077,DDP,3,MOH,,
,,,MIHUU DISP,,WESTERN,BUNGOMA,NDIVISI,CHETAMBE,MIHUU,,,,4,MOH,,
34.7046,0.605954,39,MILO DISP,3831,WESTERN,BUNGOMA,WEBUYE,WEBUYE,MATULO,34.704600,0.605954,DDP,4,MOH,,
